id,text_chunk,source,auto_label,label
2712,"In progress Achieved Target Progress Replenishing more water than we use by 2030 We will replenish more water than we consume across our global operations, with a focus on water-stressed regions where we work. Over 100 million cubic meters of water replenishment volume In FY24, we increased the number of projects we have funded by over 50%, funding 27 replenishment projects that are estimated to provide more than 50 million cubic meters in volumetric water benefit over the lifetime of these projects.",auto,,0
2713,"Over 100 million cubic meters of water replenishment volume In FY24, we increased the number of projects we have funded by over 50%, funding 27 replenishment projects that are estimated to provide more than 50 million cubic meters in volumetric water benefit over the lifetime of these projects. Since the inception of this program, projects contracted are estimated to provide more than 100 million cubic meters of replenishment volume over their lifetime. Increasing access to water We will provide 1.5 million people with access to clean water and sanitation services by 2030.",auto,,0
2714,"Increasing access to water We will provide 1.5 million people with access to clean water and sanitation services by 2030. Over 1.5 million people with water access In FY24, we added seven new projects, bringing our portfolio to 13 initiatives that when fully implemented will serve over 1.6 million people across Brazil, India, Indonesia, Mexico, Chile, the United States, Malaysia, Kenya, and Nigeria. Reducing our water intensity We will make progress against our target to improve water use efficiency by 40% across our global, owned datacenter operations by 2030, from a 2022 baseline.",auto,,0
2715,"Reducing our water intensity We will make progress against our target to improve water use efficiency by 40% across our global, owned datacenter operations by 2030, from a 2022 baseline. Improving water efficiency Since our baseline year of 2022, operational datacenters have achieved an 18% reduction in water intensity progressing towards our 2030 target to reduce water use intensity by 40%. Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Advancing water replenishment Delivering support in an emerging field Water replenishment encompasses a broad range of interventions aimed at improving watershed health.",auto,,1
2716,"Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Advancing water replenishment Delivering support in an emerging field Water replenishment encompasses a broad range of interventions aimed at improving watershed health. These activities focus on enhancing water quantity and quality through measures such as reducing water use, recharging local aquifers, restoring aquatic ecosystems, and conserving critical land resources. By driving these efforts, we aim to not only meet our own environmental sustainability commitments but also catalyze progress across industries and communities worldwide.",auto,,1
2717,"By driving these efforts, we aim to not only meet our own environmental sustainability commitments but also catalyze progress across industries and communities worldwide. Water replenishment remains an emerging field with limited historical guidance and data to inform corporate investment strategies. This nascence translates to a limited supply of projects and a reliance on new or early-stage organizations entering the space.",auto,,1
2720,"Replenishing more water than we consume Since the program s inception, we have contracted 76 replenishment programs in water-stressed basins, which are expected to deliver more than 100 million cubic meters of replenishment volume over their lifetime. Total contracted volume water replenishment Water m cubed 2,840,030 FY20 12,937,207 13,230,308 25,530,485 50,031,857 FY21 FY22 FY23 FY24 Find out more in our Data Fact Sheet All historic values reported have been adjusted to exclude projects that are considered no longer viable.",auto,,0
2722,"Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report FY20 FY21 FY22 FY23 FY24 Advancing water replenishment continued Building a robust and effective portfolio The outcomes of projects tied to natural systems can be inherently unpredictable. Volumetric water benefits, for instance, may fluctuate due to changing weather patterns rainwater harvesting projects, for example, might yield less water than anticipated during droughts or unexpectedly exceed expectations in periods of heavy rainfall.",auto,,1
2723,"Volumetric water benefits, for instance, may fluctuate due to changing weather patterns rainwater harvesting projects, for example, might yield less water than anticipated during droughts or unexpectedly exceed expectations in periods of heavy rainfall. To address these challenges, Microsoft has implemented a proactive and strategic approach for our water portfolio: 1 Build a diverse portfolio. We mitigate risk by diversifying across a variety of locations, project types, and partners, ensuring resilience against variability.",auto,,1
2724,"We mitigate risk by diversifying across a variety of locations, project types, and partners, ensuring resilience against variability. By building a robust portfolio early, we create the runway needed to achieve our replenishment target by 2030. Use data-driven forecasts.",auto,,0
2725,"Use data-driven forecasts. We collaborate with partners to use conservative, realistic estimates in forecasting project outcomes. Evaluate progress continuously.",auto,,1
2726,"Evaluate progress continuously. Annual progress reports from partners help us verify project health, address challenges, and support timely resolutions. Learn more about our water access and replenishment projects here In FY24, we significantly expanded our replenishment efforts, contracting 27 new projects and increasing our total portfolio by more than 50% to 76 projects.",auto,,1
2727,"Learn more about our water access and replenishment projects here In FY24, we significantly expanded our replenishment efforts, contracting 27 new projects and increasing our total portfolio by more than 50% to 76 projects. This represents a cumulative investment of more than $34 million, with 62% of these projects using nature-based solutions and 47% providing critical biodiversity co-benefits. For example, we are supporting a project with Conservation International to conserve and restore the Lake Xochimilco wetlands in Mexico City, Mexico.",auto,,0
2729,+50% We increased our water replenishment portfolio by more than 50% in FY24. Water Table 2 Replenishment activities Our water replenishment portfolio works to improve watershed health through a broad range of activities that are not limited to nature-based solutions. The following table shows replenishment activities by percentage of our total portfolio which enable us to not only meet our own environmental sustainability commitments but also catalyze progress for people and nature.,auto,,1
2731,"Replenishment projects Our project portfolio continues to grow. We are supporting 76 water replenishment projects  working with partners, communities, and innovators to drive lasting impact in water-stressed areas where we operate. Cumulative total of projects contracted Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report",auto,,1
2733,"For example, rainwater captured for use in our datacenters or campuses contributes to reducing our own water use but does not count toward our replenishment target. Accelerating water progress with AI AI is revolutionizing water projects, offering untapped potential to address challenges across the replenishment life cycle. Drawing on data from satellite imagery, on-site sampling, and sensors, AI enables:   Monitoring and identification at scale by using machine learning to remotely track watershed changes and identify land use patterns over time.",auto,,1
2735,"Operational efficiencies by detecting leaks and wastewater system blockages, monitoring water quality in real time, optimizing irrigation schedules, and using water and wastewater quality data to hot spot diseases. AI also simplifies the often-challenging task of monitoring and evaluation throughout the project life cycle, which can be prohibitively expensive for many replenishment projects. Currently, about 17% of our replenishment projects use AI to replenish, restore, or reduce water use, ensuring real-time tracking and more actionable insights.",auto,,0
2736,"Currently, about 17% of our replenishment projects use AI to replenish, restore, or reduce water use, ensuring real-time tracking and more actionable insights. Reducing water loss in cities In 2023, Microsoft began supporting leak detection projects that utilize AI-enabled technology to combat water loss in collaboration with Aganova, FIDO, FluxGen, and Orbia. These projects use AI to analyze data, precisely identifying the size and location of leaks faster and more accurately than traditional methods.",auto,,0
2737,"These projects use AI to analyze data, precisely identifying the size and location of leaks faster and more accurately than traditional methods. With leaking pipes accounting for an estimated 30% of global water losses, these technologies offer significant potential to reduce waste. Our portfolio now includes seven leak detection projects in cities such as London (England), Quer taro (Mexico), Phoenix (Arizona), Las Vegas (Nevada), Madrid (Spain), Campinas (Brazil), and Bengaluru (India).",auto,,0
2738,"Our portfolio now includes seven leak detection projects in cities such as London (England), Quer taro (Mexico), Phoenix (Arizona), Las Vegas (Nevada), Madrid (Spain), Campinas (Brazil), and Bengaluru (India). For example, in Madrid, Microsoft is funding Aganova to deploy advanced AI across more than 160 kilometers of pipes in the water distribution network of the Mancomunidad de Aguas del Sorbe (MAS) water utility. MAS plans to repair identified leaks within three months, helping reduce overall water withdrawals, alleviate regional water stress, and lower costs and carbon emissions by decreasing the energy required for water treatment and distribution.",auto,,1
2739,"MAS plans to repair identified leaks within three months, helping reduce overall water withdrawals, alleviate regional water stress, and lower costs and carbon emissions by decreasing the energy required for water treatment and distribution. Projects like this strengthen the region s resilience to drought and exemplify the transformative impact of AI-powered water management. PARTNERING FOR IMPACT AI water management Optimizing water use in hospitals In India, FluxGen Sustainable Technologies is using funding from Microsoft to help two charitable hospitals in Bengaluru improve their water use efficiency and reduce their dependence on groundwater supplies.",auto,,1
2740,"PARTNERING FOR IMPACT AI water management Optimizing water use in hospitals In India, FluxGen Sustainable Technologies is using funding from Microsoft to help two charitable hospitals in Bengaluru improve their water use efficiency and reduce their dependence on groundwater supplies. Using the AquaGen System, an end-to-end AI and IoT-based water management solution, the project monitors real-time water usage, infrastructure inefficiencies, and energy consumption. By addressing leaks and reducing water waste in laundry facilities, residential areas, and cooling towers, the hospitals aim to cut water consumption by 50%.",auto,,1
2742,"AI-powered precision irrigation Helping farmers save water In Chile, one of the world s most waterstressed regions, Microsoft partnered with Kilimo to deploy AI-powered precision irrigation systems. By integrating crop soil moisture tests, satellite data, local weather data, and agronomy advisory, Kilimo provides farmers with tailored irrigation schedules. To date, this technology has been implemented across 440 hectares of farmland in Chile s Maipo Basin, saving an estimated 1.5 million cubic meters over three years, benefitting 11 farmers.",auto,,0
2743,"To date, this technology has been implemented across 440 hectares of farmland in Chile s Maipo Basin, saving an estimated 1.5 million cubic meters over three years, benefitting 11 farmers. These efforts also reduce agricultural runoff and carbon emissions while improving natural pest control and crop yields. Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Advancing water replenishment continued Protecting watersheds and increasing efficiency in irrigation In addition to using AI, we continue to invest in nature-based water projects, such as beaver dam analogs, and agricultural water management systems, such as climate-smart irrigation practices, to ensure holistic and scalable solutions.",auto,,1
2746,"By building dams, they help control runoff, replenish groundwater, and create important reservoirs. Through a partnership with Trout Unlimited, Microsoft supports aquatic habitat restoration projects that use beaver dam analogs (human-made structures mimicking natural beaver dams) to enhance water quality and flow. To date, we have funded the creation of 190 beaver dam analogs in key areas, including the Columbia River Basin and Rock Island Creek in Washington state, as well as the Little Snake River watershed in Cheyenne, Wyoming.",auto,,1
2747,"To date, we have funded the creation of 190 beaver dam analogs in key areas, including the Columbia River Basin and Rock Island Creek in Washington state, as well as the Little Snake River watershed in Cheyenne, Wyoming. These projects will help mitigate the destructive effects of flooding, drought, and wildfire, while increasing wetland areas, enhancing groundwater infiltration, and improving riparian health. They also provide critical habitat for native fish, wildlife, and vegetation, while reducing downstream sedimentation and nutrient runoff.",auto,,1
2748,"They also provide critical habitat for native fish, wildlife, and vegetation, while reducing downstream sedimentation and nutrient runoff. Such efforts demonstrate the value of naturebased solutions in bolstering ecosystems and building resilience. Supporting climate-smart irrigation practices The agriculture sector is one of the largest consumers of water, and inefficient irrigation systems can put a significant strain on water resources.",auto,,1
2749,"Supporting climate-smart irrigation practices The agriculture sector is one of the largest consumers of water, and inefficient irrigation systems can put a significant strain on water resources. To address this, Microsoft invests in agriculture and irrigation efficiency projects that transition outdated systems such as flood irrigation to more efficient alternatives. These solutions conserve water, reduce fertilizer and pesticide use, and improve climate resilience.",auto,,1
2751,"Collectively, these initiatives are projected to save 20 million cubic meters of water over their lifetimes. Technologies employed include:   Mobile drip irrigation systems, which directly water plants to minimize evaporation and reduce overapplication of fertilizers and pesticides. Advanced soil moisture and climate monitoring systems, which provide data to optimize irrigation schedules.",auto,,0
2755,"We need water to produce  We have a well that provides about 42 liters per second. However, with that amount of water and our current flood irrigation system, and due to the droughts, we only manage to use about half of it. Luis has already realized water savings after starting to use irrigation gates and tubing systems through the project.",auto,,0
2756,"Luis has already realized water savings after starting to use irrigation gates and tubing systems through the project. The adoption of these types of technologies supports sustainable, climate-smart agricultural practices that enhance community water supply resilience. Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Expanding clean water access Access to clean water is a fundamental human right and a cornerstone of the United Nations (UN) Sustainable Development Goal (SDG) 6.",auto,,1
2757,"Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Expanding clean water access Access to clean water is a fundamental human right and a cornerstone of the United Nations (UN) Sustainable Development Goal (SDG) 6. In support of Microsoft s water positive commitment, we set a target to provide 1.5 million people with access to clean water and sanitation services a target we proudly achieved in 2023. Building on this accomplishment, we continue to expand our impact through replenishment projects that also improve access to safe water.",auto,,1
2758,"Building on this accomplishment, we continue to expand our impact through replenishment projects that also improve access to safe water. In FY24, we added seven new projects, bringing our portfolio to 13 initiatives that when fully implemented will serve over 1.6 million people across Brazil, India, Indonesia, Mexico, Chile, the United States, Malaysia, Kenya, and Nigeria. These projects range from core solutions, such as piped connections that reduce collection time for women and girls and deeper wells to replace polluted sources, to innovative approaches like air-to-water generation and condensate capture from fruit and vegetable manufacturing.",auto,,1
2762,"Through our access and replenishment portfolios, Microsoft has funded 250 rainwater harvesting projects globally. 1.6 million people In FY24, we added seven new projects, bringing our access portfolio to 13 initiatives that when fully implemented will serve over 1.6 million people. In Malaysia, for example, a project in partnership with Clean International is installing rainwater harvesting systems at 50 schools.",auto,,0
2763,"In Malaysia, for example, a project in partnership with Clean International is installing rainwater harvesting systems at 50 schools. These systems utilize a three-tier filtration process that removes 99.99% of bacteria, providing safe drinking water for 30,000 people. Additionally, completed schools in the region act as flood relief centers during the monsoon season.",auto,,0
2766,"Through a partnership with Botanical Water Technologies, water harvesting units will be deployed to capture and purify condensate into safe drinking water to be distributed to water-scarce local communities. This process is estimated to produce 60,000 cubic meters of clean water annually over the next three years, which will then be transported and distributed to the surrounding villages, providing more than 16,000 people with access to safe clean water. This project represents a sustainable and impactful solution to improve water access in a region that is heavily reliant on limited and stressed water resources.",auto,,1
2767,"This project represents a sustainable and impactful solution to improve water access in a region that is heavily reliant on limited and stressed water resources. Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report FY20 FY21 FY22 FY23 FY24 95,130 552,058 1,510,913 1.5M 0.5M Target Expanding clean water access continued Water Table 4 Access projects After meeting our access target in 2023, we funded seven additional projects in 2024, which will enable us to expand our reach to more than 1.6 million people across the globe. Number of people reached INNOVATION IN ACTION Climate-resilient impact Funding water and sanitation services In last year s sustainability report, we announced a partnership with WaterEquity to establish a water and climate resilience investment fund.",auto,,0
2768,"Number of people reached INNOVATION IN ACTION Climate-resilient impact Funding water and sanitation services In last year s sustainability report, we announced a partnership with WaterEquity to establish a water and climate resilience investment fund. Through our Climate Innovation Fund, Microsoft provided a $25 million anchor equity investment in this new impact fund, which focuses on climateresilient water and sanitation services. In September 2024, WaterEquity announced that it had raised more than $100 million for the fund.",auto,,0
2769,"In September 2024, WaterEquity announced that it had raised more than $100 million for the fund. Other key investors include Starbucks, Xylem, Ecolab, Reckitt, and Gap Inc. The fund aims to reach 15 million people in low-income populations across South and Southeast Asia, sub-Saharan Africa, and Latin America, providing access to safe water and sanitation.",auto,,0
2771,"This was the case for the Cerrillos community in Curacav, Chile, where residents were concerned about nitrate contamination in their local shallow well. To address these concerns, Microsoft provided Agua Segura with the support needed to drill a new well, repurpose an existing filtration system, and establish a water quality monitoring program aligned with local regulations. This initiative has brought peace of mind and tangible improvements to the community, ensuring reliable access to safe drinking water.",auto,,1
2775,"These events not only advanced our water access target but also engaged our employees in meaningful, hands-on efforts to drive positive change in underserved communities. In the words of one of the schools,  Because of this plant, we can take care of the children s health. And we can improve their attendance.",auto,,1
2782,"Once filled during construction, the system continuously circulates water between the servers and chillers, dissipating heat without requiring additional water. Applying liquid cooling to AI-enabling GPUs has spurred innovations in our newest datacenter designs and aligns with our target to reduce the water intensity of our operations and to evaporate no municipal water for cooling in our newest AI datacenters. Historically, water has played a key role in datacenter cooling and humidification, but our new designs aim to eliminate this need for ongoing municipal water for cooling.",auto,,1
2785,"These innovations in our newest datacenter designs align with our target to reduce the water intensity of our operations and to require no water for cooling in our newest AI datacenters. Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Improving efficiency and reducing water use continued Traditionally, water has been evaporated onsite to reduce the power demand of the cooling systems. Replacement of evaporative systems with mechanical cooling will increase our power usage effectiveness (PUE); however, our latest chip-level cooling solutions will allow us to utilize warmer temperatures for cooling than previous generations of IT hardware.",auto,,1
2787,"The result is a nominal increase in our annual energy usage compared to our evaporative datacenter designs across the global fleet. Additional innovations to provide more targeted cooling are in development and are expected to continue to reduce power consumption. Improving datacenter water efficiency These advancements have improved water usage effectiveness (WUE), a metric that divides the total annual water consumption for humidification and cooling by the total IT equipment energy consumption.",auto,,1
2789,"Our efforts to reduce water usage began well before 2022. In our last fiscal year, our datacenters operated with an average WUE of 0.30 L per kWh, a 39% improvement compared to the global average of 0.49 L per kWh in 2021. Next-generation datacenter designs are expected to further reduce WUE across our owned fleet.",auto,,0
2792,"Recycling and reuse initiatives To minimize reliance on freshwater from municipal water systems, Microsoft employs water recycling and reuse strategies tailored to the needs of the individual datacenter regions. In the United States and many other countries, there is a limited availability of recycled water, with less than 1% of water used recycled today. By 2023, we expanded sourcing of recycled water use in Texas, Washington, California, and Singapore.",auto,,0
2793,"By 2023, we expanded sourcing of recycled water use in Texas, Washington, California, and Singapore. Rainwater harvesting systems are now operational in datacenters within the Netherlands, Sweden, and Ireland with additional installations planned in Canada, the United Kingdom, Finland, Italy, South Africa, and Austria. Increasing water reuse is a critical way for datacenters to alleviate stress on municipal supplies while supporting operational efficiency.",auto,,1
2794,"Increasing water reuse is a critical way for datacenters to alleviate stress on municipal supplies while supporting operational efficiency. PARTNERING FOR IMPACT Quincy, Washington Reducing potable water use In Quincy, Washington, we partnered with the local municipality to build the Quincy Water Reuse Utility, recycling cooling water, reducing Microsoft s potable water use in the region by 97%, and providing 1.5 million cubic meters of water annually for community drinking water needs. Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Water Table 5 Measuring our annual water consumption informs our replenishment targets Our water consumption and withdrawal trend has shown an increase over the years, in alignment with our business growth.",auto,,0
2796,"Total water consumption and withdrawal Water m cubed FY20 Base year FY21 FY22 FY23 FY24 Consumed Withdrawn 4,196,000 7,936,000 4,773,000 8,068,000 6,399,000 7,844,000 10,377,000 5,807,000 12,951,000 10,706,000 Improving efficiency and reducing water use continued We use primary data to calculate water withdrawal and consumption volumes. We use estimates where primary data is not available.",auto,,1
2798,"Prior years were not adjusted to reflect this change due to data availability limitations. Find out more in our Data Fact Sheet. Water efficiency across campuses Efforts to improve water efficiency extend beyond our datacenters to our campuses, where a range of water-saving projects are underway.",auto,,1
2799,"Water efficiency across campuses Efforts to improve water efficiency extend beyond our datacenters to our campuses, where a range of water-saving projects are underway. These include installing low-flow fixtures, dual-flush toilets, and smart irrigation systems; capturing rainwater; and reusing treated water. At our Beijing, China campus, collaborative conservation efforts with dining services partners including purchasing fresh products to reduce water needed for thawing frozen goods led to a 15% reduction in kitchen water use in 2024.",auto,,0
2800,"At our Beijing, China campus, collaborative conservation efforts with dining services partners including purchasing fresh products to reduce water needed for thawing frozen goods led to a 15% reduction in kitchen water use in 2024. Similarly, our India campuses are treating water to a tertiary level, enabling reuse for restrooms, landscaping, and chiller equipment. At sites in water-constrained regions, Microsoft is also exploring new ways to source water without placing additional strain on local supply.",auto,,0
2802,"Powered by sunlight, the system extracts water vapor from the air and converts it into clean, drinkable water. With plans to install approximately 300 panels, the campus anticipates generating over 1,600 liters of water per day. Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Innovating for greater water efficiency Microsoft is continually exploring new technologies to further reduce water usage.",auto,,1
2803,"Microsoft sustainability Carbon Waste Ecosystems Overview Customer sustainability Global sustainability Appendix Water 2025 Environmental Sustainability Report Innovating for greater water efficiency Microsoft is continually exploring new technologies to further reduce water usage. As part of this effort, we are assessing ways of improving water efficiency in adiabatic cooling systems (a process where no heat transfer takes place). Early testing of a new microporous evaporative media showed promising results, with up to a 30% reduction in water usage, along with a 42% decrease in wastewater via higher cycle of concentration.",auto,,1
2805,"We are also developing advanced liquid cooling technologies such as microfluidics, which use siliconetched cooling channels to operate at higher facility water temperatures. Together, these technologies will help optimize energy and water use while enabling sustainable growth in cloud and AI services and paving the way for a more water-efficient future. LEARNINGS AND WHAT S NEXT Improving monitoring and evaluation.",auto,,1
2808,"Using AI to protect freshwater in high stress priority basins. We continue to look for opportunities to use AI to mitigate water challenges across the globe. This includes funding replenishment projects that use AI, assisting the organizations leading this work, and directly supporting groups using AI to drive meaningful impact.",auto,,1
2810,"When we first set our water positive goal in 2020, we started by assessing our water-related risks and impacts that would inform our strategy. This is a critical first step at the beginning of any company s water journey. Once we understood more about our water footprint, we started to build the program from the ground up.",auto,,0
2811,"Once we understood more about our water footprint, we started to build the program from the ground up. We launched programs to maximize efficiency across our datacenters, provided over 1.5 million people with access to clean water and sanitation solutions, and established processes and thought leadership pieces to guide the development of our growing replenishment portfolio. As we approach 2030, we are now laser focused on innovation and scale for our water program.",auto,,0
2814,"In this section Getting to zero waste Surpassing our targets 90.9% This past year, through our Circular Centers, we achieved 90.9% reuse and recycling of servers and components in FY24, surpassing our 90% target a year early. Surpassing our targets 85.3% At the same time, we diverted 85.3% of construction and demolition waste from landfills and incinerators, exceeding our annual 75% target six years ahead of schedule. In 2020, we made a commitment to be zero waste by 2030 an effort to support the global transition out of the traditional  take, make, waste  linear economic model to a circular economy.",auto,,0
2815,"In 2020, we made a commitment to be zero waste by 2030 an effort to support the global transition out of the traditional  take, make, waste  linear economic model to a circular economy. Our zero waste commitment applies across our building construction and operations, products, and packaging. We use a circular economy strategy, grounded in the prioritization of reduction and reuse, to extend the life of the materials we use, and reduce waste and carbon emissions as a result.",auto,,0
2817,Our approach This commitment reflects our belief that our planet and its resources are precious and underscores our responsibility to minimize environmental impacts and reduce carbon emissions throughout the life cycle of our materials. We are proud of the progress we have made towards a circular economy over the past five years. This includes deploying six Circular Centers  facilities that recover parts and components from our cloud hardware for reuse and recycling; pursuing the elimination of single-use plastics from our product packaging; improving data collection and management systems across our operations; achieving zero waste validation for five offices; and increasing the rates of recycled content and repairability of our devices.,auto,,1
2819,"Through our Circular Centers, we achieved 90.9% reuse and recycling of servers and components in FY24, surpassing our 90% target a year early. At the same time, we diverted 85.3% of construction and demolition waste from landfills and incinerators, exceeding our annual 75% target six years ahead of schedule. These milestones, driven by a culture of innovation and cross-functional collaboration, reflect not only our own advancements but also the growing momentum to integrate zero waste and circularity practices across the technology industry.",auto,,0
2823,"In progress Achieved Target Progress Driving to zero waste building and operations We will achieve 90% diversion of operational waste at owned datacenters and campuses, and 75% diversion for all construction and demolition projects, by 2030. 25,603 metric tons of operational waste diverted In FY24, we diverted 25,603 metric tons, or 88.1%, of operational waste from landfills and incinerators across our owned datacenters and campuses. 85.3% construction and demolition waste.",auto,,0
2824,"85.3% construction and demolition waste. We also diverted 85.3% construction and demolition waste, achieving our target early. Increasing reuse and recycling of servers and components By 2025, 90% of servers and components for all cloud hardware will be reused and recycled with support from our Circular Centers.",auto,,0
2830,"Innovating cloud packaging We are focused on advancing sustainable cloud packaging to minimize waste. Increasing circularity of cloud packaging In 2024, we began to reduce the hard-to-recycle plastic-based expanded polyethylene (EPE) foam in cloud hardware packaging, replacing it with more recyclable paper and pulp alternatives. We also diverted over 2,500 metric tons of packaging waste from landfills.",auto,,0
2832,"This journey began in 2020 with an enterprise-wide waste baselining initiative to establish a clear starting point for our zero waste commitment. From there, we developed methodologies to guide our collection and extrapolation efforts, collaborating with standards organizations to define diversion and prevention calculations to guide our reporting. As our data capabilities expanded, including more granular insights from recycler utilization rates, we evolved our processes to better capture, track, and report on the impact of our program.",auto,,0
2833,"As our data capabilities expanded, including more granular insights from recycler utilization rates, we evolved our processes to better capture, track, and report on the impact of our program. These refinements enable us to identify geographical and material-specific opportunities for intervention, ensuring our strategies remain focused and effective. Our dedication to data quality drives greater visibility into waste streams, empowering us to prioritize waste prevention efforts and enhance the integrity of our zero waste program.",auto,,1
2834,"Our dedication to data quality drives greater visibility into waste streams, empowering us to prioritize waste prevention efforts and enhance the integrity of our zero waste program. By continually refining our methodologies, we uphold the spirit of zero waste while laying the groundwork for long-term sustainability. Diverting operational waste from landfills and incinerators In FY24 we diverted approximately 26,000 metric tons of waste from being landfilled or incinerated across our owned datacenters and campuses.",auto,,1
2835,"Diverting operational waste from landfills and incinerators In FY24 we diverted approximately 26,000 metric tons of waste from being landfilled or incinerated across our owned datacenters and campuses. Starting in FY24, the reported values now include the weight of reduction and on-site reuse in addition to off-site reuse which was reported in prior years. The weight associated to on-site reuse and reduction represents the impact from our waste prevention activities as disclosed and defined in the Data Fact Sheet.",auto,,1
2837,Diverted Reused (off-site) Reused (on-site) Reduce Recycled Composted Non-diverted Incinerated Landfilled 100% FY20 Base year FY21 FY22 FY23 FY24 Current year 82.2% 80.7% 84.9% 82.0% 88.1% Diversion rate Target Diverted waste total Microsoft sustainability Carbon Water Waste Ecosystems Overview Customer sustainability Global sustainability Appendix 2025 Environmental Sustainability Report Reducing waste at our campuses and datacenters Microsoft has made significant strides toward achieving its zero waste commitment since 2020.,auto,,0
2838,"Microsoft has made significant strides toward achieving its zero waste commitment since 2020. From achieving zero waste validation at five offices to deploying innovative solutions for waste prevention and diversion, we are transforming our operations to minimize environmental impact. These efforts include using reusable dishware in cafes, designing datacenters for deconstruction, and implementing programs to divert materials from landfills and incinerators.",auto,,0
2839,"These efforts include using reusable dishware in cafes, designing datacenters for deconstruction, and implementing programs to divert materials from landfills and incinerators. 85.3% In FY24, we reached an 85.3% waste diversion rate for construction and demolition projects, surpassing our 75% 2030 target six years ahead of schedule. Reducing construction and demolition waste In FY24, we reached an 85.3% waste diversion rate for construction and demolition projects, surpassing our 75% 2030 target six years ahead of schedule.",auto,,0
2840,"Reducing construction and demolition waste In FY24, we reached an 85.3% waste diversion rate for construction and demolition projects, surpassing our 75% 2030 target six years ahead of schedule. At our Puget Sound campus, the East Campus Modernization Project, a 72-acre redevelopment encompassing 3 million square feet of office spaces, dining halls, an underground garage, and a central utility plant, achieved an 85% diversion rate for construction and demolition waste. This success was made possible by separating materials on site and working with partners to recycle early all asphalt, concrete, wood, and metals, demonstrating the effectiveness of sustainable practices on a large-scale project.",auto,,0
2841,"This success was made possible by separating materials on site and working with partners to recycle early all asphalt, concrete, wood, and metals, demonstrating the effectiveness of sustainable practices on a large-scale project. Similarly, the expansion of our Belgrade, Serbia office achieved an 80% diversion rate through separation of recyclable materials, such as gypsum board, plastic, and cardboard, diverting a total of 110 metric tons of waste. Reducing operational waste in our workplaces In 2024, our campuses made progress toward our target of diverting 90% of our operational waste by 2030.",auto,,0
2842,"Reducing operational waste in our workplaces In 2024, our campuses made progress toward our target of diverting 90% of our operational waste by 2030. During the year, Shanghai, Beijing, and Suzhou campuses achieved UL Platinum Zero Waste validation, and our Dublin and Hyderabad facilities achieved UL Gold Zero Waste validation. In addition to these new accomplishments, our Puget Sound headquarters, Microsoft s largest global workplace, maintained its TRUE zero waste certification for the eighth consecutive year.",auto,,0
2844,"Highlights from our global efforts include:   Electronic reuse and recycling. In 2024, Microsoft s hardware recycling program collected nearly 240,000 e-waste units, diverting 1,400 metric tons of waste. This included refurbishing, reusing, and recycling devices, with 1,600 used Surface devices repurposed for spares warranty reuse.",auto,,0
2847,Our Puget Sound headquarters expanded its liquid bins pilot into a full-scale initiative and implemented a new waste conveyor belt system to increase container recycling rates and reduce contamination. These efforts have resulted in the diversion of approximately 270 metric tons of waste from landfills. Reusable containers in dining operations.,auto,,1
2848,"Reusable containers in dining operations. Our China campuses began to shift away from single-use plastics in their kitchen operations to reusable containers, which effectively avoided over 4 metric tons of waste in 2024. Reducing waste in our datacenter operations Microsoft s datacenter operations are at the forefront of our zero waste initiatives.",auto,,0
2850,"Achieving this requires a combination of practical solutions and active employee participation. One way we ve prevented waste generation is by operating with durable pantry serviceware. In 2024, 100% of our new owned datacenters located in Europe and the Asia-Pacific region began operations with durable serviceware, and we re looking to expand this practice in North American datacenters in 2025.",auto,,0
2851,"In 2024, 100% of our new owned datacenters located in Europe and the Asia-Pacific region began operations with durable serviceware, and we re looking to expand this practice in North American datacenters in 2025. In many of our datacenters, washable pre-filters have been implemented to extend the lifespan of our primary filters. When these pre-filters accumulate sufficient particulate buildup, they are removed, washed, and redeployed in our datacenters.",auto,,0
